,national_inv,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1241826,0.0,6.0,9.0,12.0,2.0,5.0,7.0,11.0,0,0.0,0.51,0.53,1,0,0,1,0,1
1241885,-20.0,81.0,96.0,106.0,34.0,38.0,68.0,90.0,0,0.0,0.78,0.78,0,0,1,1,0,1
1242154,0.0,10.0,15.0,25.0,3.0,6.0,11.0,15.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1242325,0.0,3.0,4.0,5.0,1.0,3.0,4.0,6.0,0,0.0,0.79,0.67,0,0,0,1,0,1
1242403,3.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,0,0.0,0.91,0.86,0,0,1,1,0,1
1242418,-38.0,128.0,128.0,155.0,22.0,35.0,59.0,108.0,0,0.0,0.06,0.09,0,0,0,1,0,1
1242565,65.0,0.0,30.0,75.0,10.0,27.0,46.0,65.0,0,0.0,1.0,0.99,1,0,0,1,0,1
1242998,4.0,20.0,30.0,40.0,3.0,8.0,18.0,24.0,0,0.0,0.78,0.78,0,0,1,1,0,1
1243076,31.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,0,0.0,0.91,0.68,0,0,0,1,0,1
1243334,0.0,4.0,4.0,8.0,0.0,2.0,3.0,5.0,0,0.0,0.76,0.77,0,0,1,1,0,1
1243604,1.0,2.0,4.0,5.0,2.0,2.0,5.0,7.0,0,0.0,0.18,0.31,0,0,0,1,0,1
1243641,-62.0,120.0,120.0,120.0,1.0,109.0,120.0,133.0,0,0.0,0.74,0.79,0,0,0,1,0,1
1243692,8.0,15.0,15.0,30.0,3.0,11.0,20.0,25.0,0,0.0,0.92,0.93,0,0,0,1,0,1
1243740,7.0,30.0,47.0,64.0,4.0,23.0,30.0,48.0,0,0.0,0.78,0.78,0,0,0,1,0,1
1243766,0.0,5.0,5.0,5.0,0.0,4.0,5.0,7.0,0,0.0,0.98,0.98,0,0,1,1,0,1
1243912,1.0,20.0,44.0,64.0,7.0,23.0,44.0,76.0,0,0.0,0.67,0.69,0,0,0,1,0,1
1243923,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.62,0.62,0,0,0,1,0,1
1244009,-2.0,11.0,17.0,24.0,2.0,7.0,12.0,13.0,0,0.0,0.6,0.43,0,0,0,1,0,1
1244017,38.0,60.0,120.0,180.0,19.0,48.0,73.0,89.0,0,0.0,0.24,0.31,1,0,0,1,0,1
1244131,8.0,0.0,10.0,10.0,4.0,5.0,10.0,16.0,0,0.0,0.89,0.9,0,0,0,1,0,1
1244274,2.0,9.0,19.0,26.0,3.0,7.0,15.0,21.0,0,0.0,0.99,0.98,0,0,0,1,0,1
1244568,229.0,1400.0,1400.0,2800.0,593.0,1730.0,2341.0,2702.0,0,0.0,0.97,0.96,0,0,0,1,0,1
1244602,0.0,14.0,23.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.69,1,0,1,1,0,1
1244657,2.0,35.0,63.0,91.0,5.0,25.0,49.0,71.0,0,0.0,0.5,0.39,0,0,0,1,0,1
1244682,0.0,44.0,44.0,68.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,0,0,1,0,1
1245256,0.0,2.0,3.0,4.0,2.0,3.0,6.0,7.0,0,0.0,0.76,0.72,0,0,0,1,0,1
1245278,9.0,5.0,9.0,12.0,4.0,6.0,11.0,11.0,0,0.0,0.91,0.74,1,0,0,1,0,1
1245351,0.0,8.0,13.0,18.0,0.0,0.0,1.0,1.0,0,0.0,0.78,0.82,0,0,1,1,0,1
1245430,46.0,343.0,631.0,847.0,76.0,299.0,605.0,885.0,0,5.0,0.8,0.75,0,0,0,1,0,1
1245574,0.0,15.0,21.0,30.0,4.0,10.0,12.0,16.0,0,0.0,0.89,0.9,0,0,0,1,0,1
1245700,0.0,11.0,17.0,23.0,2.0,9.0,11.0,13.0,0,0.0,0.97,0.97,0,0,0,1,0,1
1245771,0.0,10.0,16.0,22.0,1.0,5.0,11.0,14.0,0,0.0,0.62,0.73,0,0,0,1,0,1
1245887,11.0,0.0,50.0,50.0,6.0,18.0,42.0,50.0,0,0.0,0.93,0.97,0,0,0,1,0,1
1245937,10.0,0.0,0.0,0.0,11.0,25.0,26.0,27.0,0,0.0,0.73,0.78,0,0,0,1,0,1
1245987,-1.0,246.0,377.0,522.0,46.0,144.0,297.0,446.0,0,43.0,0.73,0.73,0,0,1,1,0,1
1246007,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.37,0.36,1,0,1,1,0,1
1246350,0.0,40.0,70.0,100.0,15.0,21.0,21.0,21.0,0,0.0,0.17,0.08,0,0,0,1,0,1
1246363,-1.0,15.0,31.0,39.0,5.0,11.0,13.0,17.0,0,0.0,0.94,0.95,0,0,0,1,0,1
1246619,12.0,30.0,30.0,30.0,1.0,1.0,3.0,14.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1246819,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.18,0.33,1,0,0,1,0,1
1246914,2.0,15.0,23.0,31.0,0.0,6.0,13.0,18.0,0,7.0,0.17,0.33,0,0,0,1,0,1
1246990,0.0,12.0,27.0,27.0,0.0,0.0,0.0,0.0,0,0.0,0.81,0.87,0,0,1,1,0,1
1247097,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,12.0,0.65,0.69,1,0,1,1,0,1
1247180,16.0,448.0,772.0,1150.0,41.0,243.0,794.0,1210.0,0,36.0,0.23,0.23,0,0,0,1,0,1
1247282,0.0,12.0,20.0,22.0,0.0,1.0,1.0,1.0,0,0.0,0.52,0.41,1,0,1,1,0,1
1247351,1.0,14.0,23.0,31.0,4.0,9.0,15.0,19.0,0,0.0,0.86,0.84,0,0,0,1,0,1
1247534,1.0,40.0,88.0,136.0,14.0,41.0,75.0,98.0,0,0.0,1.0,0.94,0,0,0,1,0,1
1247653,4.0,6.0,10.0,16.0,3.0,5.0,9.0,15.0,0,0.0,0.91,0.85,0,0,1,1,0,1
1247812,6.0,0.0,0.0,0.0,2.0,5.0,10.0,10.0,0,0.0,0.54,0.56,1,0,0,1,0,1
1247829,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0,0.0,0.82,0.79,0,0,0,1,0,1
1247871,-3.0,8.0,8.0,16.0,1.0,5.0,11.0,12.0,0,0.0,0.0,0.0,0,0,1,0,0,1
1247898,1.0,29.0,43.0,43.0,2.0,11.0,23.0,32.0,0,0.0,0.42,0.36,0,0,0,1,0,1
1247926,0.0,13.0,26.0,33.0,5.0,14.0,19.0,23.0,0,0.0,0.7,0.66,0,0,0,1,0,1
1247942,-1.0,521.0,767.0,965.0,101.0,310.0,464.0,687.0,0,0.0,0.66,0.66,0,0,0,1,0,1
1247944,4.0,17.0,26.0,35.0,4.0,8.0,14.0,27.0,0,0.0,1.0,0.99,0,0,0,1,0,1
1248171,5.0,12.0,24.0,42.0,3.0,11.0,21.0,32.0,0,0.0,1.0,0.93,0,0,0,1,0,1
1248184,0.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.23,0.26,1,0,1,1,0,1
1248200,-4.0,24.0,41.0,50.0,3.0,6.0,19.0,32.0,0,1.0,0.77,0.74,0,0,0,1,0,1
1248309,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0.0,0.43,0.46,1,0,1,1,0,1
1248400,9.0,40.0,60.0,80.0,17.0,30.0,39.0,41.0,0,0.0,0.9,0.83,0,0,0,1,0,1
1248425,3.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,0,0.0,0.99,0.98,0,0,0,1,0,1
1248664,8.0,54.0,72.0,90.0,9.0,23.0,40.0,72.0,0,0.0,0.17,0.34,0,0,0,1,0,1
1248779,2.0,20.0,25.0,25.0,6.0,16.0,26.0,36.0,0,0.0,0.91,0.95,0,0,0,1,0,1
1248929,0.0,3.0,6.0,6.0,2.0,2.0,3.0,4.0,0,0.0,0.84,0.89,0,0,0,1,0,1
1248963,3.0,0.0,1.0,2.0,3.0,10.0,11.0,12.0,0,0.0,0.9,0.93,0,0,0,1,0,1
1249292,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.72,1,0,0,1,0,1
1249420,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.72,1,0,0,1,0,1
1249433,2.0,19.0,38.0,38.0,10.0,31.0,73.0,97.0,0,0.0,0.82,0.79,0,0,0,1,0,1
1249481,-25.0,655.0,1135.0,1615.0,538.0,1358.0,2121.0,2294.0,0,0.0,1.0,0.85,0,0,0,1,0,1
1249551,-499.0,3452.0,5044.0,7188.0,747.0,2550.0,3572.0,4745.0,0,0.0,0.49,0.72,0,0,0,1,0,1
1249566,2.0,17.0,27.0,37.0,2.0,8.0,18.0,28.0,0,0.0,0.96,0.96,0,0,0,1,0,1
1249593,0.0,19.0,28.0,46.0,3.0,8.0,17.0,28.0,0,0.0,0.17,0.33,0,0,0,1,0,1
1249612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
1249846,-15.0,32.0,32.0,32.0,1.0,12.0,26.0,29.0,0,13.0,0.89,0.9,0,0,0,1,0,1
1249894,0.0,17.0,29.0,39.0,3.0,11.0,23.0,37.0,0,0.0,0.78,0.78,0,0,1,1,0,1
1250141,3.0,4.0,8.0,12.0,3.0,9.0,10.0,14.0,0,0.0,0.66,0.67,1,0,0,1,0,1
1250197,68.0,0.0,0.0,0.0,1.0,7.0,15.0,26.0,0,0.0,0.87,0.93,0,0,0,1,0,1
1250816,0.0,40.0,40.0,60.0,0.0,0.0,0.0,0.0,0,0.0,0.22,0.27,0,0,0,1,0,1
1250834,4.0,25.0,25.0,25.0,9.0,20.0,30.0,42.0,0,0.0,0.54,0.7,1,0,0,1,0,1
1251061,3.0,14.0,14.0,14.0,4.0,8.0,8.0,8.0,0,0.0,0.63,0.63,1,0,0,1,0,1
1251114,9.0,1621.0,2321.0,2951.0,286.0,855.0,1503.0,2283.0,0,70.0,0.05,0.12,0,0,0,1,0,1
1251136,-95.0,0.0,0.0,0.0,195.0,618.0,1256.0,1959.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
1251293,0.0,6.0,6.0,6.0,0.0,1.0,4.0,9.0,0,0.0,0.18,0.31,0,0,0,1,0,1
1251400,0.0,13.0,13.0,13.0,0.0,3.0,4.0,4.0,0,0.0,0.58,0.45,0,0,0,1,0,1
1251408,17.0,167.0,287.0,527.0,55.0,66.0,67.0,67.0,0,0.0,0.74,0.71,1,0,0,1,0,1
1251435,1.0,13.0,13.0,13.0,3.0,18.0,19.0,19.0,0,0.0,0.85,0.82,0,0,0,1,0,1
1251636,0.0,30.0,60.0,60.0,8.0,19.0,27.0,37.0,0,0.0,1.0,0.99,0,0,0,1,0,1
1251637,21.0,1000.0,1000.0,1200.0,3.0,5.0,6.0,19.0,0,0.0,-99.0,-99.0,1,0,1,1,0,1
1251678,5.0,30.0,46.0,62.0,10.0,23.0,33.0,45.0,0,0.0,0.85,0.76,0,0,0,1,0,1
1251927,0.0,12.0,27.0,27.0,0.0,0.0,0.0,0.0,0,0.0,0.81,0.88,0,0,1,1,0,1
1251936,12.0,12.0,33.0,51.0,6.0,17.0,39.0,46.0,0,0.0,0.93,0.93,0,0,0,1,0,1
1251943,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,1
1252209,0.0,4.0,7.0,9.0,0.0,2.0,4.0,4.0,0,0.0,0.42,0.36,1,0,0,1,0,1
1252256,0.0,4.0,8.0,8.0,3.0,5.0,11.0,12.0,0,0.0,0.9,0.9,0,0,0,1,0,1
1252386,1.0,12.0,18.0,18.0,5.0,8.0,10.0,18.0,0,0.0,1.0,1.0,0,0,0,1,0,1
1252434,1.0,12.0,17.0,26.0,11.0,19.0,30.0,42.0,0,0.0,1.0,0.98,0,0,1,1,0,1
1252754,1.0,17.0,28.0,37.0,1.0,8.0,18.0,25.0,0,1.0,0.96,0.96,0,0,0,1,0,1
1252886,40.0,170.0,510.0,510.0,26.0,151.0,255.0,354.0,0,0.0,0.58,0.68,0,0,0,1,0,1
1252971,0.0,40.0,120.0,160.0,20.0,55.0,119.0,162.0,0,0.0,0.97,0.97,0,0,0,1,0,1
1253336,30.0,232.0,387.0,480.0,32.0,162.0,272.0,383.0,0,27.0,0.79,0.67,0,0,0,1,0,1
1253512,0.0,120.0,180.0,240.0,0.0,0.0,1.0,1.0,0,80.0,0.82,0.83,1,0,0,1,0,1
1254262,13.0,92.0,137.0,182.0,17.0,65.0,111.0,169.0,0,15.0,0.48,0.57,0,0,1,1,0,1
1254469,0.0,3.0,3.0,4.0,3.0,5.0,7.0,8.0,0,0.0,0.73,0.79,0,0,0,1,0,1
1254500,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.81,0.82,0,0,0,1,0,1
1254756,0.0,64.0,115.0,157.0,0.0,0.0,0.0,0.0,0,0.0,0.65,0.4,1,0,1,0,0,1
1255430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
1255503,0.0,17.0,26.0,40.0,4.0,11.0,20.0,26.0,0,0.0,0.67,0.69,0,0,0,1,0,1
1255602,0.0,6.0,6.0,6.0,0.0,1.0,3.0,4.0,0,0.0,0.68,0.49,1,0,1,1,0,1
1255614,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0,0.0,0.79,0.78,0,0,0,1,0,1
1255776,30.0,496.0,746.0,944.0,105.0,282.0,436.0,680.0,0,0.0,0.66,0.66,0,0,0,1,0,1
1255896,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.99,0.99,1,0,0,0,0,1
1256070,4.0,18.0,42.0,69.0,15.0,30.0,64.0,97.0,0,0.0,0.91,0.93,0,0,1,1,0,1
1256282,5.0,70.0,133.0,178.0,17.0,58.0,116.0,191.0,0,9.0,0.32,0.27,0,0,0,1,0,1
1256502,107.0,0.0,0.0,0.0,50.0,56.0,56.0,56.0,0,0.0,0.74,0.76,0,0,0,1,0,1
1256551,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.84,0.48,0,0,1,1,0,1
1256610,2.0,36.0,66.0,96.0,5.0,24.0,60.0,72.0,0,0.0,0.86,0.9,0,0,0,1,0,1
1256717,104.0,710.0,1229.0,1744.0,161.0,532.0,1037.0,1516.0,0,55.0,0.64,0.77,0,0,1,1,0,1
1256750,-1.0,29.0,58.0,75.0,7.0,30.0,56.0,98.0,0,0.0,0.8,0.77,0,0,0,1,0,1
1256785,6.0,86.0,119.0,152.0,6.0,41.0,89.0,151.0,0,0.0,0.0,0.19,0,0,0,1,0,1
1256839,3.0,16.0,32.0,48.0,4.0,12.0,25.0,46.0,0,0.0,0.77,0.81,0,0,0,1,0,1
1256897,2.0,3.0,4.0,6.0,2.0,6.0,10.0,11.0,0,0.0,0.33,0.4,0,0,0,1,0,1
1256960,-18.0,34.0,43.0,51.0,129.0,129.0,129.0,129.0,0,0.0,0.65,0.37,0,0,0,1,0,1
1257456,15.0,0.0,0.0,0.0,9.0,25.0,41.0,62.0,0,0.0,0.5,0.63,0,0,0,1,0,1
1257907,0.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,0,0.0,0.1,0.13,0,0,0,1,0,1
1258089,8.0,293.0,413.0,503.0,115.0,183.0,309.0,517.0,0,0.0,0.05,0.41,0,0,0,1,0,1
1258167,0.0,29.0,47.0,68.0,2.0,7.0,12.0,12.0,0,0.0,0.73,0.76,1,0,0,1,0,1
1258282,16.0,100.0,100.0,200.0,24.0,61.0,90.0,119.0,0,0.0,0.67,0.79,0,0,0,1,0,1
1258692,0.0,52.0,103.0,103.0,0.0,0.0,0.0,0.0,0,0.0,0.65,0.4,1,0,1,0,0,1
1259098,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,1,0,0,1,0,1
1259187,5.0,8.0,16.0,24.0,3.0,8.0,28.0,45.0,0,0.0,1.0,1.0,0,0,0,1,0,1
1259409,0.0,5.0,7.0,8.0,0.0,0.0,0.0,2.0,0,0.0,0.95,0.97,1,0,0,1,0,1
1259721,0.0,280.0,457.0,470.0,0.0,0.0,1.0,1.0,0,0.0,0.92,0.96,0,0,0,1,0,1
1259867,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.95,0,0,1,1,0,1
1260155,15.0,540.0,784.0,1108.0,116.0,360.0,599.0,885.0,0,0.0,0.66,0.67,0,0,0,1,0,1
1260358,8.0,28.0,43.0,68.0,14.0,32.0,56.0,77.0,0,0.0,0.84,0.89,0,0,0,1,0,1
1260574,22.0,48.0,48.0,48.0,20.0,26.0,26.0,26.0,0,0.0,0.27,0.2,1,0,0,1,0,1
1260671,2.0,1.0,3.0,4.0,3.0,3.0,4.0,14.0,0,0.0,0.57,0.7,0,0,0,1,0,1
1260685,0.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,0,0.0,0.7,0.73,0,0,0,1,0,1
1260706,2.0,16.0,24.0,32.0,6.0,10.0,21.0,38.0,0,0.0,0.73,0.76,0,0,0,1,0,1
1260742,-1.0,8.0,16.0,24.0,1.0,14.0,27.0,41.0,0,0.0,0.97,0.98,0,0,0,1,0,1
1260754,0.0,7.0,11.0,16.0,3.0,7.0,10.0,10.0,0,3.0,0.78,0.82,0,0,0,1,0,1
1260776,134.0,672.0,1056.0,1392.0,163.0,443.0,875.0,1305.0,0,48.0,0.61,0.57,0,0,1,1,0,1
1260808,-1.0,0.0,0.0,0.0,8.0,26.0,47.0,69.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
1260837,0.0,8.0,12.0,18.0,4.0,10.0,14.0,17.0,0,0.0,0.99,0.97,0,0,0,1,0,1
1260862,47.0,4800.0,4800.0,4800.0,297.0,843.0,1594.0,2434.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1260958,51.0,160.0,304.0,448.0,103.0,295.0,548.0,607.0,0,0.0,0.97,0.97,0,0,0,1,0,1
1261273,-94.0,786.0,1226.0,1697.0,304.0,457.0,731.0,1085.0,0,0.0,0.44,0.62,0,0,0,1,0,1
1261520,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.76,0.77,1,0,0,1,0,1
1261601,0.0,3.0,5.0,6.0,1.0,1.0,3.0,3.0,0,0.0,0.1,0.13,0,0,0,1,0,1
1261752,1.0,27.0,27.0,32.0,2.0,11.0,19.0,27.0,0,0.0,0.41,0.45,0,0,0,1,0,1
1261952,3.0,10.0,15.0,20.0,6.0,17.0,27.0,38.0,0,0.0,0.66,0.87,0,0,0,1,0,1
1262088,2.0,6.0,11.0,16.0,6.0,13.0,15.0,15.0,0,0.0,0.63,0.64,1,0,0,1,0,1
1262117,3.0,20.0,20.0,40.0,4.0,13.0,30.0,42.0,0,0.0,0.91,0.93,0,0,0,1,0,1
1262368,153.0,578.0,830.0,1082.0,129.0,302.0,625.0,938.0,0,12.0,0.82,0.79,0,0,0,1,0,1
1262434,4.0,0.0,4.0,4.0,2.0,10.0,17.0,22.0,0,0.0,0.34,0.68,0,0,0,1,0,1
1262550,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.96,0,0,0,1,0,1
1262810,0.0,19.0,19.0,19.0,1.0,9.0,29.0,41.0,0,0.0,0.79,0.87,0,0,0,1,0,1
1263051,9.0,80.0,140.0,200.0,18.0,53.0,118.0,157.0,0,0.0,0.98,0.97,0,0,0,1,0,1
1263056,0.0,3.0,4.0,5.0,2.0,3.0,4.0,7.0,0,0.0,0.99,0.97,0,0,0,1,0,1
1263096,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.24,0.14,1,0,0,1,0,1
1263103,10.0,5.0,15.0,15.0,4.0,13.0,26.0,49.0,0,0.0,0.81,0.83,0,0,0,1,0,1
1263229,1.0,3.0,5.0,7.0,1.0,3.0,4.0,5.0,0,0.0,0.82,0.79,0,0,0,1,0,1
1263434,0.0,8.0,12.0,18.0,3.0,9.0,13.0,17.0,0,0.0,0.99,0.97,0,0,0,1,0,1
1263843,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.89,1,0,1,1,0,1
1263908,4.0,4.0,8.0,12.0,7.0,9.0,13.0,13.0,0,0.0,0.65,0.67,1,0,0,1,0,1
1263994,14.0,14.0,28.0,42.0,4.0,13.0,22.0,36.0,0,0.0,0.95,0.96,0,0,0,1,0,1
1264150,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.97,0,0,0,1,0,1
1264622,0.0,4.0,6.0,9.0,2.0,4.0,4.0,7.0,0,0.0,0.83,0.91,0,0,0,1,0,1
1264798,5.0,25.0,30.0,40.0,8.0,19.0,29.0,41.0,0,0.0,0.49,0.72,1,0,0,1,0,1
1265094,8.0,8.0,16.0,24.0,4.0,14.0,25.0,37.0,0,0.0,0.82,0.83,0,0,0,1,0,1
1265147,0.0,2.0,4.0,5.0,1.0,2.0,3.0,3.0,0,0.0,0.7,0.74,0,0,0,1,0,1
1265210,-12.0,0.0,0.0,0.0,13.0,60.0,167.0,243.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
1265304,0.0,160.0,280.0,400.0,22.0,46.0,60.0,78.0,0,0.0,0.56,0.72,1,0,0,1,0,1
1265477,0.0,5.0,7.0,9.0,3.0,5.0,12.0,16.0,0,0.0,0.21,0.36,0,0,0,1,0,1
1265531,0.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0,0.0,0.57,0.68,1,0,0,1,0,1
1265666,4.0,3.0,6.0,12.0,1.0,4.0,8.0,10.0,0,0.0,0.7,0.66,0,0,0,1,0,1
1265725,0.0,6.0,9.0,13.0,9.0,9.0,17.0,17.0,0,0.0,0.99,0.99,1,0,0,1,0,1
1265740,5.0,18.0,30.0,42.0,11.0,26.0,48.0,73.0,0,0.0,0.18,0.31,0,0,0,1,0,1
1265946,0.0,4.0,6.0,8.0,2.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1266233,8.0,20.0,60.0,80.0,6.0,18.0,45.0,63.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1266349,6.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0,0.0,0.62,0.62,1,0,0,1,0,1
1266676,0.0,360.0,612.0,864.0,0.0,1.0,1.0,1.0,0,0.0,0.95,0.96,0,0,0,1,0,1
1266908,-171.0,737.0,1249.0,1729.0,480.0,1462.0,2226.0,2400.0,0,0.0,1.0,0.9,0,0,0,1,0,1
1267000,0.0,0.0,40.0,40.0,3.0,10.0,18.0,25.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
1267108,53.0,0.0,0.0,0.0,61.0,89.0,98.0,107.0,0,0.0,1.0,0.99,0,0,0,1,0,1
1267114,12.0,393.0,564.0,705.0,90.0,268.0,495.0,770.0,0,66.0,0.79,0.66,0,0,0,1,0,1
1267124,0.0,15.0,23.0,32.0,7.0,12.0,20.0,30.0,0,0.0,0.87,0.93,0,0,0,1,0,1
1267131,3.0,50.0,50.0,100.0,15.0,41.0,53.0,54.0,0,50.0,-99.0,0.0,1,0,0,1,0,1
1267239,1.0,12.0,24.0,36.0,5.0,11.0,18.0,24.0,0,0.0,0.99,0.99,0,0,1,1,0,1
1267292,3.0,15.0,27.0,42.0,9.0,17.0,36.0,53.0,0,0.0,0.97,0.96,0,0,0,1,0,1
1267429,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0,0.0,0.37,0.4,1,0,0,1,0,1
1267515,0.0,7.0,9.0,13.0,3.0,5.0,6.0,8.0,0,0.0,0.17,0.33,0,0,0,1,0,1
1267681,8.0,48.0,96.0,144.0,9.0,27.0,41.0,45.0,0,0.0,0.51,0.47,0,0,1,1,0,1
1267869,0.0,1519.0,1791.0,1791.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.8,0,0,0,1,0,1
1268014,0.0,3.0,4.0,6.0,0.0,2.0,3.0,3.0,0,0.0,0.8,0.83,0,0,0,1,0,1
1268048,6.0,10.0,15.0,25.0,7.0,21.0,46.0,65.0,0,0.0,0.8,0.82,0,0,0,1,0,1
1268148,2.0,5.0,9.0,11.0,3.0,5.0,8.0,8.0,0,0.0,0.97,0.94,1,0,0,1,0,1
1268207,1.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,0,0.0,0.78,0.78,0,0,0,1,0,1
1268363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.66,0,0,0,1,0,1
1268692,3.0,141.0,213.0,309.0,7.0,59.0,241.0,322.0,0,0.0,0.67,0.61,0,0,1,1,0,1
1268907,0.0,19.0,37.0,46.0,7.0,17.0,31.0,46.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1268970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.74,0.78,0,0,0,1,0,1
1269139,3.0,3.0,3.0,3.0,1.0,10.0,16.0,19.0,0,0.0,0.87,0.72,0,0,0,1,0,1
1269163,0.0,11.0,17.0,23.0,1.0,4.0,9.0,17.0,0,1.0,0.25,0.29,0,0,0,1,0,1
1269189,-1.0,0.0,0.0,0.0,14.0,32.0,72.0,99.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
1269465,0.0,2.0,4.0,5.0,0.0,1.0,2.0,3.0,0,0.0,0.63,0.72,0,0,1,1,0,1
1269549,0.0,241.0,241.0,241.0,0.0,0.0,0.0,0.0,0,70.0,0.92,0.83,0,0,0,1,0,1
1269760,0.0,4.0,5.0,7.0,2.0,3.0,4.0,5.0,0,0.0,0.76,0.77,0,0,0,1,0,1
1269814,6.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0.0,0.95,0.97,1,0,0,1,0,1
1269910,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.43,0.66,1,0,1,1,0,1
1270210,1.0,72.0,144.0,228.0,6.0,12.0,13.0,13.0,0,8.0,0.87,0.68,1,0,0,1,0,1
1270310,34.0,14.0,41.0,95.0,7.0,24.0,69.0,89.0,0,0.0,0.88,0.74,0,0,0,1,0,1
1270332,1.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,0,0.0,0.69,0.68,0,0,0,1,0,1
1270464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.42,0.36,0,0,0,1,0,1
1270553,13.0,18.0,36.0,54.0,5.0,16.0,24.0,35.0,0,0.0,0.77,0.44,0,0,0,1,0,1
1270574,1.0,13.0,25.0,35.0,4.0,15.0,21.0,33.0,0,0.0,0.97,0.94,0,0,0,1,0,1
1270596,14.0,30.0,69.0,114.0,10.0,39.0,63.0,104.0,0,0.0,0.92,0.94,0,0,0,1,0,1
1270722,111.0,174.0,324.0,444.0,108.0,201.0,266.0,313.0,0,0.0,0.1,0.04,1,0,1,1,0,1
1270913,6.0,30.0,54.0,90.0,7.0,32.0,58.0,70.0,0,0.0,0.97,0.94,0,0,0,1,0,1
1271015,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0,0.0,0.42,0.46,0,0,1,1,0,1
1271049,7.0,2.0,8.0,16.0,1.0,8.0,11.0,11.0,0,0.0,0.0,0.0,0,0,1,0,0,1
1271205,3.0,4.0,10.0,15.0,1.0,6.0,9.0,15.0,0,0.0,0.1,0.17,0,0,0,1,0,1
